topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
1191,DSM.5.3.3,5.3.3,Determining Ranges of Validity for Generalized Binomial Expansions,5. Sequences,5.3. The Binomial Theorem,5. Sequences/5.3. The Binomial Theorem/Lessons/5.3.3. Determining Ranges of Validity for Generalized Binomial Expansions.md,5. Sequences/5.3. The Binomial Theorem/Source/5.3.3. Determining Ranges of Validity for Generalized Binomial Expansions,54,54,86
1192,DSM.5.3.4,5.3.4,Approximating Values Using the Generalized Binomial Theorem,5. Sequences,5.3. The Binomial Theorem,5. Sequences/5.3. The Binomial Theorem/Lessons/5.3.4. Approximating Values Using the Generalized Binomial Theorem.md,5. Sequences/5.3. The Binomial Theorem/Source/5.3.4. Approximating Values Using the Generalized Binomial Theorem,54,54,87
1407,DSM.5.3.5,5.3.5,The Multinomial Theorem,5. Sequences,5.3. The Binomial Theorem,5. Sequences/5.3. The Binomial Theorem/Lessons/5.3.5. The Multinomial Theorem.md,5. Sequences/5.3. The Binomial Theorem/Source/5.3.5. The Multinomial Theorem,44,44,88
1409,DSM.5.3.6,5.3.6,Counting Terms in Multinomial Expansions,5. Sequences,5.3. The Binomial Theorem,5. Sequences/5.3. The Binomial Theorem/Lessons/5.3.6. Counting Terms in Multinomial Expansions.md,5. Sequences/5.3. The Binomial Theorem/Source/5.3.6. Counting Terms in Multinomial Expansions,45,45,89
1989,DSM.6.1.1,6.1.1,Introduction to Recurrence Relations,6. Recursion,6.1. Recurrence Relations,6. Recursion/6.1. Recurrence Relations/Lessons/6.1.1. Introduction to Recurrence Relations.md,6. Recursion/6.1. Recurrence Relations/Source/6.1.1. Introduction to Recurrence Relations,45,45,90
1915,DSM.6.1.2,6.1.2,First-Order Recurrence Relations,6. Recursion,6.1. Recurrence Relations,6. Recursion/6.1. Recurrence Relations/Lessons/6.1.2. First-Order Recurrence Relations.md,6. Recursion/6.1. Recurrence Relations/Source/6.1.2. First-Order Recurrence Relations,72,72,91
5374,DSM.6.1.3,6.1.3,First-Order Recurrence Relations With Polynomial Forcing,6. Recursion,6.1. Recurrence Relations,6. Recursion/6.1. Recurrence Relations/Lessons/6.1.3. First-Order Recurrence Relations With Polynomial Forcing.md,6. Recursion/6.1. Recurrence Relations/Source/6.1.3. First-Order Recurrence Relations With Polynomial Forcing,73,73,92
5375,DSM.6.1.4,6.1.4,First-Order Recurrence Relations With Exponential Forcing,6. Recursion,6.1. Recurrence Relations,6. Recursion/6.1. Recurrence Relations/Lessons/6.1.4. First-Order Recurrence Relations With Exponential Forcing.md,6. Recursion/6.1. Recurrence Relations/Source/6.1.4. First-Order Recurrence Relations With Exponential Forcing,74,74,93
2007,DSM.6.2.1,6.2.1,Second-Order Homogeneous Recurrence Relations: Characteristic Equations with Distinct Real Roots,6. Recursion,6.2. Second-Order Recurrence Relations,6. Recursion/6.2. Second-Order Recurrence Relations/Lessons/6.2.1. Second-Order Homogeneous Recurrence Relations- Characteristic Equations with Distinct Real Roots.md,6. Recursion/6.2. Second-Order Recurrence Relations/Source/6.2.1. Second-Order Homogeneous Recurrence Relations- Characteristic Equations with Distinct Real Roots,46,46,94
1916,DSM.6.2.2,6.2.2,Second-Order Homogeneous Recurrence Relations: Characteristic Equations with Repeated Roots,6. Recursion,6.2. Second-Order Recurrence Relations,6. Recursion/6.2. Second-Order Recurrence Relations/Lessons/6.2.2. Second-Order Homogeneous Recurrence Relations- Characteristic Equations with Repeated Roots.md,6. Recursion/6.2. Second-Order Recurrence Relations/Source/6.2.2. Second-Order Homogeneous Recurrence Relations- Characteristic Equations with Repeated Roots,47,47,95
2008,DSM.6.2.3,6.2.3,Second-Order Homogeneous Recurrence Relations: Characteristic Equations with Complex Roots,6. Recursion,6.2. Second-Order Recurrence Relations,6. Recursion/6.2. Second-Order Recurrence Relations/Lessons/6.2.3. Second-Order Homogeneous Recurrence Relations- Characteristic Equations with Complex Roots.md,6. Recursion/6.2. Second-Order Recurrence Relations/Source/6.2.3. Second-Order Homogeneous Recurrence Relations- Characteristic Equations with Complex Roots,58,58,96
2011,DSM.6.2.4,6.2.4,Second-Order Recurrence Relations with Polynomial Forcing,6. Recursion,6.2. Second-Order Recurrence Relations,6. Recursion/6.2. Second-Order Recurrence Relations/Lessons/6.2.4. Second-Order Recurrence Relations with Polynomial Forcing.md,6. Recursion/6.2. Second-Order Recurrence Relations/Source/6.2.4. Second-Order Recurrence Relations with Polynomial Forcing,59,59,97
2009,DSM.6.2.5,6.2.5,Second-Order Recurrence Relations with Exponential Forcing,6. Recursion,6.2. Second-Order Recurrence Relations,6. Recursion/6.2. Second-Order Recurrence Relations/Lessons/6.2.5. Second-Order Recurrence Relations with Exponential Forcing.md,6. Recursion/6.2. Second-Order Recurrence Relations/Source/6.2.5. Second-Order Recurrence Relations with Exponential Forcing,59,59,98
3083,DSM.6.3.1,6.3.1,Generating Functions,6. Recursion,6.3. Generating Functions,6. Recursion/6.3. Generating Functions/Lessons/6.3.1. Generating Functions.md,6. Recursion/6.3. Generating Functions/Source/6.3.1. Generating Functions,52,52,99
3140,DSM.6.3.2,6.3.2,Generating Functions of Homogeneous Recurrence Relations,6. Recursion,6.3. Generating Functions,6. Recursion/6.3. Generating Functions/Lessons/6.3.2. Generating Functions of Homogeneous Recurrence Relations.md,6. Recursion/6.3. Generating Functions/Source/6.3.2. Generating Functions of Homogeneous Recurrence Relations,53,53,100
3722,DSM.6.3.3,6.3.3,Determining the General Term of a Sequence Given Its Generating Function,6. Recursion,6.3. Generating Functions,6. Recursion/6.3. Generating Functions/Lessons/6.3.3. Determining the General Term of a Sequence Given Its Generating Function.md,6. Recursion/6.3. Generating Functions/Source/6.3.3. Determining the General Term of a Sequence Given Its Generating Function,53,53,101
3726,DSM.6.3.4,6.3.4,Solving Homogeneous Recurrence Relations Using Generating Functions,6. Recursion,6.3. Generating Functions,6. Recursion/6.3. Generating Functions/Lessons/6.3.4. Solving Homogeneous Recurrence Relations Using Generating Functions.md,6. Recursion/6.3. Generating Functions/Source/6.3.4. Solving Homogeneous Recurrence Relations Using Generating Functions,54,54,102
3723,DSM.6.3.5,6.3.5,Generating Functions for Inhomogeneous Recurrence Relations,6. Recursion,6.3. Generating Functions,6. Recursion/6.3. Generating Functions/Lessons/6.3.5. Generating Functions for Inhomogeneous Recurrence Relations.md,6. Recursion/6.3. Generating Functions/Source/6.3.5. Generating Functions for Inhomogeneous Recurrence Relations,54,54,103
950,DSM.7.1.1,7.1.1,Introduction to Graphs,7. Graph Theory,7.1. Introduction to Graph Theory,7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.1. Introduction to Graphs.md,7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.1. Introduction to Graphs,74,74,104
951,DSM.7.1.2,7.1.2,"Walks, Trails, Paths, and Distances",7. Graph Theory,7.1. Introduction to Graph Theory,"7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.2. Walks, Trails, Paths, and Distances.md","7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.2. Walks, Trails, Paths, and Distances",75,75,105
5431,DSM.7.1.3,7.1.3,"Walks, Paths, and Distances in Directed Graphs",7. Graph Theory,7.1. Introduction to Graph Theory,"7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.3. Walks, Paths, and Distances in Directed Graphs.md","7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.3. Walks, Paths, and Distances in Directed Graphs",76,76,106
954,DSM.7.1.4,7.1.4,The Degree of a Vertex,7. Graph Theory,7.1. Introduction to Graph Theory,7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.4. The Degree of a Vertex.md,7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.4. The Degree of a Vertex,75,75,107
1684,DSM.7.1.5,7.1.5,The Handshaking Lemma,7. Graph Theory,7.1. Introduction to Graph Theory,7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.5. The Handshaking Lemma.md,7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.5. The Handshaking Lemma,86,86,108
1260,DSM.7.1.6,7.1.6,Subgraphs and Graph Complements,7. Graph Theory,7.1. Introduction to Graph Theory,7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.6. Subgraphs and Graph Complements.md,7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.6. Subgraphs and Graph Complements,75,75,109
5639,DSM.7.1.7,7.1.7,Complete and Bipartite Graphs,7. Graph Theory,7.1. Introduction to Graph Theory,7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.7. Complete and Bipartite Graphs.md,7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.7. Complete and Bipartite Graphs,78,78,110
3032,DSM.7.1.8,7.1.8,Regular Graphs,7. Graph Theory,7.1. Introduction to Graph Theory,7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.8. Regular Graphs.md,7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.8. Regular Graphs,79,79,111
2754,DSM.7.1.9,7.1.9,Planar Graphs,7. Graph Theory,7.1. Introduction to Graph Theory,7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.9. Planar Graphs.md,7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.9. Planar Graphs,86,86,112
1702,DSM.7.2.1,7.2.1,Cycles in Graphs,7. Graph Theory,7.2. Connectivity in Graphs,7. Graph Theory/7.2. Connectivity in Graphs/Lessons/7.2.1. Cycles in Graphs.md,7. Graph Theory/7.2. Connectivity in Graphs/Source/7.2.1. Cycles in Graphs,77,77,113
2756,DSM.7.2.2,7.2.2,Connected Graphs,7. Graph Theory,7.2. Connectivity in Graphs,7. Graph Theory/7.2. Connectivity in Graphs/Lessons/7.2.2. Connected Graphs.md,7. Graph Theory/7.2. Connectivity in Graphs/Source/7.2.2. Connected Graphs,77,77,114
1695,DSM.7.2.3,7.2.3,Cut Vertices and Cut Edges,7. Graph Theory,7.2. Connectivity in Graphs,7. Graph Theory/7.2. Connectivity in Graphs/Lessons/7.2.3. Cut Vertices and Cut Edges.md,7. Graph Theory/7.2. Connectivity in Graphs/Source/7.2.3. Cut Vertices and Cut Edges,78,78,115
5555,DSM.7.2.4,7.2.4,Edge and Vertex Connectivity,7. Graph Theory,7.2. Connectivity in Graphs,7. Graph Theory/7.2. Connectivity in Graphs/Lessons/7.2.4. Edge and Vertex Connectivity.md,7. Graph Theory/7.2. Connectivity in Graphs/Source/7.2.4. Edge and Vertex Connectivity,78,78,116
1284,DSM.7.3.1,7.3.1,Trees and Forests,7. Graph Theory,7.3. Trees,7. Graph Theory/7.3. Trees/Lessons/7.3.1. Trees and Forests.md,7. Graph Theory/7.3. Trees/Source/7.3.1. Trees and Forests,78,78,116
1714,DSM.7.3.2,7.3.2,Counting Trees,7. Graph Theory,7.3. Trees,7. Graph Theory/7.3. Trees/Lessons/7.3.2. Counting Trees.md,7. Graph Theory/7.3. Trees/Source/7.3.2. Counting Trees,79,79,117
1673,DSM.7.4.1,7.4.1,Incidence Matrices,7. Graph Theory,7.4. Matrix Representations of Graphs,7. Graph Theory/7.4. Matrix Representations of Graphs/Lessons/7.4.1. Incidence Matrices.md,7. Graph Theory/7.4. Matrix Representations of Graphs/Source/7.4.1. Incidence Matrices,76,76,118
2757,DSM.7.4.2,7.4.2,Adjacency Matrices,7. Graph Theory,7.4. Matrix Representations of Graphs,7. Graph Theory/7.4. Matrix Representations of Graphs/Lessons/7.4.2. Adjacency Matrices.md,7. Graph Theory/7.4. Matrix Representations of Graphs/Source/7.4.2. Adjacency Matrices,76,76,119
5415,DSM.7.4.3,7.4.3,Adjacency Matrices of Directed Graphs,7. Graph Theory,7.4. Matrix Representations of Graphs,7. Graph Theory/7.4. Matrix Representations of Graphs/Lessons/7.4.3. Adjacency Matrices of Directed Graphs.md,7. Graph Theory/7.4. Matrix Representations of Graphs/Source/7.4.3. Adjacency Matrices of Directed Graphs,77,77,120
1392,DSM.7.4.4,7.4.4,Distance Matrices,7. Graph Theory,7.4. Matrix Representations of Graphs,7. Graph Theory/7.4. Matrix Representations of Graphs/Lessons/7.4.4. Distance Matrices.md,7. Graph Theory/7.4. Matrix Representations of Graphs/Source/7.4.4. Distance Matrices,77,77,121
1296,DSM.7.5.1,7.5.1,Directed Acyclic Graphs,7. Graph Theory,7.5. DAGs and Topological Ordering,7. Graph Theory/7.5. DAGs and Topological Ordering/Lessons/7.5.1. Directed Acyclic Graphs.md,7. Graph Theory/7.5. DAGs and Topological Ordering/Source/7.5.1. Directed Acyclic Graphs,82,82,122
5432,DSM.7.5.2,7.5.2,Topological Ordering,7. Graph Theory,7.5. DAGs and Topological Ordering,7. Graph Theory/7.5. DAGs and Topological Ordering/Lessons/7.5.2. Topological Ordering.md,7. Graph Theory/7.5. DAGs and Topological Ordering/Source/7.5.2. Topological Ordering,89,89,123
5551,DSM.7.5.3,7.5.3,Kahn's Algorithm,7. Graph Theory,7.5. DAGs and Topological Ordering,7. Graph Theory/7.5. DAGs and Topological Ordering/Lessons/7.5.3. Kahn's Algorithm.md,7. Graph Theory/7.5. DAGs and Topological Ordering/Source/7.5.3. Kahn's Algorithm,90,90,124
2893,DSM.7.6.1,7.6.1,Breadth-First Search,7. Graph Theory,7.6. Algorithms on Graphs,7. Graph Theory/7.6. Algorithms on Graphs/Lessons/7.6.1. Breadth-First Search.md,7. Graph Theory/7.6. Algorithms on Graphs/Source/7.6.1. Breadth-First Search,78,78,125
1393,DSM.7.6.2,7.6.2,Kruskal's Algorithm,7. Graph Theory,7.6. Algorithms on Graphs,7. Graph Theory/7.6. Algorithms on Graphs/Lessons/7.6.2. Kruskal's Algorithm.md,7. Graph Theory/7.6. Algorithms on Graphs/Source/7.6.2. Kruskal's Algorithm,79,79,126
1402,DSM.7.6.3,7.6.3,Prim's Algorithm,7. Graph Theory,7.6. Algorithms on Graphs,7. Graph Theory/7.6. Algorithms on Graphs/Lessons/7.6.3. Prim's Algorithm.md,7. Graph Theory/7.6. Algorithms on Graphs/Source/7.6.3. Prim's Algorithm,79,79,127
1416,DSM.7.6.4,7.6.4,Applying Prim's Algorithm to a Distance Matrix,7. Graph Theory,7.6. Algorithms on Graphs,7. Graph Theory/7.6. Algorithms on Graphs/Lessons/7.6.4. Applying Prim's Algorithm to a Distance Matrix.md,7. Graph Theory/7.6. Algorithms on Graphs/Source/7.6.4. Applying Prim's Algorithm to a Distance Matrix,80,80,128
2895,DSM.7.6.5,7.6.5,Shortest Paths in Unweighted Graphs,7. Graph Theory,7.6. Algorithms on Graphs,7. Graph Theory/7.6. Algorithms on Graphs/Lessons/7.6.5. Shortest Paths in Unweighted Graphs.md,7. Graph Theory/7.6. Algorithms on Graphs/Source/7.6.5. Shortest Paths in Unweighted Graphs,79,79,129
2899,DSM.7.6.6,7.6.6,Dijkstra's Algorithm,7. Graph Theory,7.6. Algorithms on Graphs,7. Graph Theory/7.6. Algorithms on Graphs/Lessons/7.6.6. Dijkstra's Algorithm.md,7. Graph Theory/7.6. Algorithms on Graphs/Source/7.6.6. Dijkstra's Algorithm,80,80,130
3795,DSM.8.1.1,8.1.1,Mealy Machines,8. The Theory of Algorithms,8.1. Finite-State Transducers,8. The Theory of Algorithms/8.1. Finite-State Transducers/Lessons/8.1.1. Mealy Machines.md,8. The Theory of Algorithms/8.1. Finite-State Transducers/Source/8.1.1. Mealy Machines,77,77,131
3796,DSM.8.1.2,8.1.2,Moore Machines,8. The Theory of Algorithms,8.1. Finite-State Transducers,8. The Theory of Algorithms/8.1. Finite-State Transducers/Lessons/8.1.2. Moore Machines.md,8. The Theory of Algorithms/8.1. Finite-State Transducers/Source/8.1.2. Moore Machines,78,78,132
3797,DSM.8.2.1,8.2.1,Deterministic Finite Automata,8. The Theory of Algorithms,8.2. Finite-State Interceptors,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Lessons/8.2.1. Deterministic Finite Automata.md,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Source/8.2.1. Deterministic Finite Automata,75,75,133
5414,DSM.8.2.2,8.2.2,Processing Strings Using Deterministic Finite Automata,8. The Theory of Algorithms,8.2. Finite-State Interceptors,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Lessons/8.2.2. Processing Strings Using Deterministic Finite Automata.md,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Source/8.2.2. Processing Strings Using Deterministic Finite Automata,76,76,134
3798,DSM.8.2.3,8.2.3,Nondeterministic Finite Automata,8. The Theory of Algorithms,8.2. Finite-State Interceptors,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Lessons/8.2.3. Nondeterministic Finite Automata.md,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Source/8.2.3. Nondeterministic Finite Automata,77,77,135
3799,DSM.8.2.4,8.2.4,The Language of Automata,8. The Theory of Algorithms,8.2. Finite-State Interceptors,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Lessons/8.2.4. The Language of Automata.md,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Source/8.2.4. The Language of Automata,83,83,136
3800,DSM.8.2.5,8.2.5,Regular Expressions,8. The Theory of Algorithms,8.2. Finite-State Interceptors,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Lessons/8.2.5. Regular Expressions.md,8. The Theory of Algorithms/8.2. Finite-State Interceptors/Source/8.2.5. Regular Expressions,84,84,137
3802,DSM.8.3.1,8.3.1,Introduction to Turing Machines,8. The Theory of Algorithms,8.3. Turing Machines,8. The Theory of Algorithms/8.3. Turing Machines/Lessons/8.3.1. Introduction to Turing Machines.md,8. The Theory of Algorithms/8.3. Turing Machines/Source/8.3.1. Introduction to Turing Machines,78,78,138
5420,DSM.8.3.2,8.3.2,Processing Strings Using Turing Machines,8. The Theory of Algorithms,8.3. Turing Machines,8. The Theory of Algorithms/8.3. Turing Machines/Lessons/8.3.2. Processing Strings Using Turing Machines.md,8. The Theory of Algorithms/8.3. Turing Machines/Source/8.3.2. Processing Strings Using Turing Machines,79,79,139
3814,DSM.8.3.3,8.3.3,Nondeterministic Turing Machines,8. The Theory of Algorithms,8.3. Turing Machines,8. The Theory of Algorithms/8.3. Turing Machines/Lessons/8.3.3. Nondeterministic Turing Machines.md,8. The Theory of Algorithms/8.3. Turing Machines/Source/8.3.3. Nondeterministic Turing Machines,80,80,140
3803,DSM.8.4.1,8.4.1,Big-O Notation,8. The Theory of Algorithms,8.4. Algorithmic Complexity,8. The Theory of Algorithms/8.4. Algorithmic Complexity/Lessons/8.4.1. Big-O Notation.md,8. The Theory of Algorithms/8.4. Algorithmic Complexity/Source/8.4.1. Big-O Notation,71,71,141
3805,DSM.8.4.2,8.4.2,Big-Omega Notation,8. The Theory of Algorithms,8.4. Algorithmic Complexity,8. The Theory of Algorithms/8.4. Algorithmic Complexity/Lessons/8.4.2. Big-Omega Notation.md,8. The Theory of Algorithms/8.4. Algorithmic Complexity/Source/8.4.2. Big-Omega Notation,72,72,142
3807,DSM.8.4.3,8.4.3,Big-Theta Notation,8. The Theory of Algorithms,8.4. Algorithmic Complexity,8. The Theory of Algorithms/8.4. Algorithmic Complexity/Lessons/8.4.3. Big-Theta Notation.md,8. The Theory of Algorithms/8.4. Algorithmic Complexity/Source/8.4.3. Big-Theta Notation,73,73,143
