topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
589,PAL.3.5.6,3.5.6,Evaluating Numerical Expressions Containing Radicals,3. Exponents & Radicals,3.5. Radicals,3. Exponents & Radicals/3.5. Radicals/Lessons/3.5.6. Evaluating Numerical Expressions Containing Radicals.md,3. Exponents & Radicals/3.5. Radicals/Source/3.5.6. Evaluating Numerical Expressions Containing Radicals,31,31,85
484,PAL.3.5.7,3.5.7,Adding and Subtracting Radicals,3. Exponents & Radicals,3.5. Radicals,3. Exponents & Radicals/3.5. Radicals/Lessons/3.5.7. Adding and Subtracting Radicals.md,3. Exponents & Radicals/3.5. Radicals/Source/3.5.7. Adding and Subtracting Radicals,30,30,86
1318,PAL.3.5.8,3.5.8,Rationalizing Denominators,3. Exponents & Radicals,3.5. Radicals,3. Exponents & Radicals/3.5. Radicals/Lessons/3.5.8. Rationalizing Denominators.md,3. Exponents & Radicals/3.5. Radicals/Source/3.5.8. Rationalizing Denominators,30,30,87
2607,PAL.3.6.1,3.6.1,Radicals as Fractional Exponents,3. Exponents & Radicals,3.6. The Rules of Radicals,3. Exponents & Radicals/3.6. The Rules of Radicals/Lessons/3.6.1. Radicals as Fractional Exponents.md,3. Exponents & Radicals/3.6. The Rules of Radicals/Source/3.6.1. Radicals as Fractional Exponents,32,32,88
1927,PAL.3.6.2,3.6.2,The Product Rule for Radicals,3. Exponents & Radicals,3.6. The Rules of Radicals,3. Exponents & Radicals/3.6. The Rules of Radicals/Lessons/3.6.2. The Product Rule for Radicals.md,3. Exponents & Radicals/3.6. The Rules of Radicals/Source/3.6.2. The Product Rule for Radicals,29,29,89
2240,PAL.3.6.3,3.6.3,The Quotient Rule for Radicals,3. Exponents & Radicals,3.6. The Rules of Radicals,3. Exponents & Radicals/3.6. The Rules of Radicals/Lessons/3.6.3. The Quotient Rule for Radicals.md,3. Exponents & Radicals/3.6. The Rules of Radicals/Source/3.6.3. The Quotient Rule for Radicals,29,29,90
63,PAL.4.1.1,4.1.1,Introduction to Algebraic Expressions,4. Algebraic Expressions,4.1. Algebraic Expressions,4. Algebraic Expressions/4.1. Algebraic Expressions/Lessons/4.1.1. Introduction to Algebraic Expressions.md,4. Algebraic Expressions/4.1. Algebraic Expressions/Source/4.1.1. Introduction to Algebraic Expressions,0,0,91
3721,PAL.4.1.2,4.1.2,Constructing Algebraic Expressions,4. Algebraic Expressions,4.1. Algebraic Expressions,4. Algebraic Expressions/4.1. Algebraic Expressions/Lessons/4.1.2. Constructing Algebraic Expressions.md,4. Algebraic Expressions/4.1. Algebraic Expressions/Source/4.1.2. Constructing Algebraic Expressions,1,1,92
64,PAL.4.1.3,4.1.3,Evaluating Linear Expressions,4. Algebraic Expressions,4.1. Algebraic Expressions,4. Algebraic Expressions/4.1. Algebraic Expressions/Lessons/4.1.3. Evaluating Linear Expressions.md,4. Algebraic Expressions/4.1. Algebraic Expressions/Source/4.1.3. Evaluating Linear Expressions,29,29,93
2183,PAL.4.1.4,4.1.4,Evaluating Rational Expressions,4. Algebraic Expressions,4.1. Algebraic Expressions,4. Algebraic Expressions/4.1. Algebraic Expressions/Lessons/4.1.4. Evaluating Rational Expressions.md,4. Algebraic Expressions/4.1. Algebraic Expressions/Source/4.1.4. Evaluating Rational Expressions,30,30,94
643,PAL.4.1.5,4.1.5,Identifying Terms in Linear Expressions,4. Algebraic Expressions,4.1. Algebraic Expressions,4. Algebraic Expressions/4.1. Algebraic Expressions/Lessons/4.1.5. Identifying Terms in Linear Expressions.md,4. Algebraic Expressions/4.1. Algebraic Expressions/Source/4.1.5. Identifying Terms in Linear Expressions,2,2,95
645,PAL.4.1.6,4.1.6,Identifying Coefficients and Constants,4. Algebraic Expressions,4.1. Algebraic Expressions,4. Algebraic Expressions/4.1. Algebraic Expressions/Lessons/4.1.6. Identifying Coefficients and Constants.md,4. Algebraic Expressions/4.1. Algebraic Expressions/Source/4.1.6. Identifying Coefficients and Constants,18,18,96
85,PAL.4.1.7,4.1.7,The Greatest Common Factor of Two Linear Expressions,4. Algebraic Expressions,4.1. Algebraic Expressions,4. Algebraic Expressions/4.1. Algebraic Expressions/Lessons/4.1.7. The Greatest Common Factor of Two Linear Expressions.md,4. Algebraic Expressions/4.1. Algebraic Expressions/Source/4.1.7. The Greatest Common Factor of Two Linear Expressions,24,24,97
644,PAL.4.2.1,4.2.1,Identifying Like Terms in Linear Expressions,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.1. Identifying Like Terms in Linear Expressions.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.1. Identifying Like Terms in Linear Expressions,19,19,98
134,PAL.4.2.2,4.2.2,Collecting Like Terms in Linear Expressions,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.2. Collecting Like Terms in Linear Expressions.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.2. Collecting Like Terms in Linear Expressions,27,27,99
135,PAL.4.2.3,4.2.3,Applying the Distributive Law With Linear Expressions,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.3. Applying the Distributive Law With Linear Expressions.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.3. Applying the Distributive Law With Linear Expressions,27,27,100
3847,PAL.4.2.4,4.2.4,The Distributive Law With Three Terms,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.4. The Distributive Law With Three Terms.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.4. The Distributive Law With Three Terms,28,28,101
137,PAL.4.2.5,4.2.5,Distributing the Negative Sign in a Linear Expression,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.5. Distributing the Negative Sign in a Linear Expression.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.5. Distributing the Negative Sign in a Linear Expression,29,29,102
138,PAL.4.2.6,4.2.6,Simplifying Linear Expressions Using the Distributive Law,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.6. Simplifying Linear Expressions Using the Distributive Law.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.6. Simplifying Linear Expressions Using the Distributive Law,28,28,103
3873,PAL.4.2.7,4.2.7,Simplifying Linear Expressions When a Group of Terms Is Subtracted,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.7. Simplifying Linear Expressions When a Group of Terms Is Subtracted.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.7. Simplifying Linear Expressions When a Group of Terms Is Subtracted,30,30,104
2244,PAL.4.2.8,4.2.8,Simplifying Linear Expressions Containing Fractions,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.8. Simplifying Linear Expressions Containing Fractions.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.8. Simplifying Linear Expressions Containing Fractions,29,29,105
2441,PAL.4.2.9,4.2.9,Factoring Numerical Expressions,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.9. Factoring Numerical Expressions.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.9. Factoring Numerical Expressions,4,4,106
87,PAL.4.2.10,4.2.10,Factoring Linear Expressions,4. Algebraic Expressions,4.2. Simplifying Linear Expressions,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Lessons/4.2.10. Factoring Linear Expressions.md,4. Algebraic Expressions/4.2. Simplifying Linear Expressions/Source/4.2.10. Factoring Linear Expressions,30,30,107
1412,PAL.5.1.1,5.1.1,Solving Linear Equations by Trial and Error,5. Equations & Inequalities,5.1. Solving One-Step Linear Equations,5. Equations & Inequalities/5.1. Solving One-Step Linear Equations/Lessons/5.1.1. Solving Linear Equations by Trial and Error.md,5. Equations & Inequalities/5.1. Solving One-Step Linear Equations/Source/5.1.1. Solving Linear Equations by Trial and Error,30,30,108
65,PAL.5.1.2,5.1.2,Solving One-Step Addition and Subtraction Equations,5. Equations & Inequalities,5.1. Solving One-Step Linear Equations,5. Equations & Inequalities/5.1. Solving One-Step Linear Equations/Lessons/5.1.2. Solving One-Step Addition and Subtraction Equations.md,5. Equations & Inequalities/5.1. Solving One-Step Linear Equations/Source/5.1.2. Solving One-Step Addition and Subtraction Equations,31,31,109
40,PAL.5.1.3,5.1.3,Solving One-Step Multiplication and Division Equations,5. Equations & Inequalities,5.1. Solving One-Step Linear Equations,5. Equations & Inequalities/5.1. Solving One-Step Linear Equations/Lessons/5.1.3. Solving One-Step Multiplication and Division Equations.md,5. Equations & Inequalities/5.1. Solving One-Step Linear Equations/Source/5.1.3. Solving One-Step Multiplication and Division Equations,31,31,110
66,PAL.5.2.1,5.2.1,Solving Two-Step Equations,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.1. Solving Two-Step Equations.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.1. Solving Two-Step Equations,32,32,111
67,PAL.5.2.2,5.2.2,Solving Linear Equations With Fractional Coefficients,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.2. Solving Linear Equations With Fractional Coefficients.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.2. Solving Linear Equations With Fractional Coefficients,33,33,112
2270,PAL.5.2.3,5.2.3,Solving Linear Equations With Decimal Coefficients,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.3. Solving Linear Equations With Decimal Coefficients.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.3. Solving Linear Equations With Decimal Coefficients,33,33,113
343,PAL.5.2.4,5.2.4,Solving Linear Equations With Variables on Both Sides,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.4. Solving Linear Equations With Variables on Both Sides.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.4. Solving Linear Equations With Variables on Both Sides,34,34,114
651,PAL.5.2.5,5.2.5,Solving Linear Equations by Clearing a Rational Expression,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.5. Solving Linear Equations by Clearing a Rational Expression.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.5. Solving Linear Equations by Clearing a Rational Expression,35,35,115
1413,PAL.5.2.6,5.2.6,Solving Linear Equations Using Cross-Multiplication,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.6. Solving Linear Equations Using Cross-Multiplication.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.6. Solving Linear Equations Using Cross-Multiplication,36,36,116
356,PAL.5.2.7,5.2.7,Solving Two-Variable Equations,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.7. Solving Two-Variable Equations.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.7. Solving Two-Variable Equations,37,37,117
1414,PAL.5.2.8,5.2.8,Linear Equations With Infinitely Many Solutions,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.8. Linear Equations With Infinitely Many Solutions.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.8. Linear Equations With Infinitely Many Solutions,35,35,118
5572,PAL.5.2.9,5.2.9,Linear Equations With No Solutions,5. Equations & Inequalities,5.2. Solving Multi-Step Linear Equations,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Lessons/5.2.9. Linear Equations With No Solutions.md,5. Equations & Inequalities/5.2. Solving Multi-Step Linear Equations/Source/5.2.9. Linear Equations With No Solutions,35,35,119
178,PAL.5.3.1,5.3.1,Inequalities,5. Equations & Inequalities,5.3. Solving Linear Inequalities,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Lessons/5.3.1. Inequalities.md,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Source/5.3.1. Inequalities,17,17,120
2310,PAL.5.3.2,5.3.2,Compound Inequalities,5. Equations & Inequalities,5.3. Solving Linear Inequalities,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Lessons/5.3.2. Compound Inequalities.md,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Source/5.3.2. Compound Inequalities,18,18,121
387,PAL.5.3.3,5.3.3,Verifying Solutions of Linear Inequalities,5. Equations & Inequalities,5.3. Solving Linear Inequalities,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Lessons/5.3.3. Verifying Solutions of Linear Inequalities.md,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Source/5.3.3. Verifying Solutions of Linear Inequalities,30,30,122
38,PAL.5.3.4,5.3.4,Solving One-Step Linear Inequalities,5. Equations & Inequalities,5.3. Solving Linear Inequalities,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Lessons/5.3.4. Solving One-Step Linear Inequalities.md,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Source/5.3.4. Solving One-Step Linear Inequalities,32,32,123
4021,PAL.5.3.5,5.3.5,Solving Two-Step Inequalities,5. Equations & Inequalities,5.3. Solving Linear Inequalities,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Lessons/5.3.5. Solving Two-Step Inequalities.md,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Source/5.3.5. Solving Two-Step Inequalities,33,33,124
4031,PAL.5.3.6,5.3.6,Representing Solutions to Inequalities on Number Lines,5. Equations & Inequalities,5.3. Solving Linear Inequalities,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Lessons/5.3.6. Representing Solutions to Inequalities on Number Lines.md,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Source/5.3.6. Representing Solutions to Inequalities on Number Lines,34,34,125
4034,PAL.5.3.7,5.3.7,Further Solving Linear Inequalities,5. Equations & Inequalities,5.3. Solving Linear Inequalities,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Lessons/5.3.7. Further Solving Linear Inequalities.md,5. Equations & Inequalities/5.3. Solving Linear Inequalities/Source/5.3.7. Further Solving Linear Inequalities,37,37,126
92,PAL.5.4.1,5.4.1,The Cartesian Coordinate System,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.1. The Cartesian Coordinate System.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.1. The Cartesian Coordinate System,16,16,127
573,PAL.5.4.2,5.4.2,Distances Between Points in the Coordinate Plane,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.2. Distances Between Points in the Coordinate Plane.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.2. Distances Between Points in the Coordinate Plane,17,17,128
94,PAL.5.4.3,5.4.3,Two-Variable Linear Equations and Their Solutions,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.3. Two-Variable Linear Equations and Their Solutions.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.3. Two-Variable Linear Equations and Their Solutions,33,33,129
95,PAL.5.4.4,5.4.4,Graphing Linear Equations,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.4. Graphing Linear Equations.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.4. Graphing Linear Equations,34,34,130
97,PAL.5.4.5,5.4.5,Horizontal and Vertical Lines,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.5. Horizontal and Vertical Lines.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.5. Horizontal and Vertical Lines,35,35,131
396,PAL.5.4.6,5.4.6,Calculating Slopes of Straight Lines,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.6. Calculating Slopes of Straight Lines.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.6. Calculating Slopes of Straight Lines,36,36,132
1240,PAL.5.4.7,5.4.7,Equations of Lines in Slope-Intercept Form,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.7. Equations of Lines in Slope-Intercept Form.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.7. Equations of Lines in Slope-Intercept Form,38,38,133
398,PAL.5.4.8,5.4.8,Properties of Lines Given in Slope-Intercept Form,5. Equations & Inequalities,5.4. Graphs of Linear Equations,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Lessons/5.4.8. Properties of Lines Given in Slope-Intercept Form.md,5. Equations & Inequalities/5.4. Graphs of Linear Equations/Source/5.4.8. Properties of Lines Given in Slope-Intercept Form,39,39,134
2225,PAL.5.5.1,5.5.1,Introduction to Systems of Linear Equations,5. Equations & Inequalities,5.5. Systems of Equations,5. Equations & Inequalities/5.5. Systems of Equations/Lessons/5.5.1. Introduction to Systems of Linear Equations.md,5. Equations & Inequalities/5.5. Systems of Equations/Source/5.5.1. Introduction to Systems of Linear Equations,35,35,135
487,PAL.5.5.2,5.5.2,Solving Systems of Equations by Substitution,5. Equations & Inequalities,5.5. Systems of Equations,5. Equations & Inequalities/5.5. Systems of Equations/Lessons/5.5.2. Solving Systems of Equations by Substitution.md,5. Equations & Inequalities/5.5. Systems of Equations/Source/5.5.2. Solving Systems of Equations by Substitution,38,38,136
3872,PAL.6.1.1,6.1.1,Units of Area and Volume,6. Geometry,6.1. Introduction to Geometry,6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.1. Units of Area and Volume.md,6. Geometry/6.1. Introduction to Geometry/Source/6.1.1. Units of Area and Volume,19,19,137
1378,PAL.6.1.2,6.1.2,"Points, Lines, Rays, and Segments",6. Geometry,6.1. Introduction to Geometry,"6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.2. Points, Lines, Rays, and Segments.md","6. Geometry/6.1. Introduction to Geometry/Source/6.1.2. Points, Lines, Rays, and Segments",0,0,138
3979,PAL.6.1.3,6.1.3,Parallel and Perpendicular Lines,6. Geometry,6.1. Introduction to Geometry,6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.3. Parallel and Perpendicular Lines.md,6. Geometry/6.1. Introduction to Geometry/Source/6.1.3. Parallel and Perpendicular Lines,13,13,139
1379,PAL.6.1.4,6.1.4,Measures of Segments,6. Geometry,6.1. Introduction to Geometry,6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.4. Measures of Segments.md,6. Geometry/6.1. Introduction to Geometry/Source/6.1.4. Measures of Segments,28,28,140
1462,PAL.6.1.5,6.1.5,Congruent Segments,6. Geometry,6.1. Introduction to Geometry,6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.5. Congruent Segments.md,6. Geometry/6.1. Introduction to Geometry/Source/6.1.5. Congruent Segments,29,29,141
1463,PAL.6.1.6,6.1.6,Midpoints,6. Geometry,6.1. Introduction to Geometry,6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.6. Midpoints.md,6. Geometry/6.1. Introduction to Geometry/Source/6.1.6. Midpoints,36,36,142
1500,PAL.6.1.7,6.1.7,Collinear Points,6. Geometry,6.1. Introduction to Geometry,6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.7. Collinear Points.md,6. Geometry/6.1. Introduction to Geometry/Source/6.1.7. Collinear Points,1,1,143
2278,PAL.6.1.8,6.1.8,The Segment Addition Postulate,6. Geometry,6.1. Introduction to Geometry,6. Geometry/6.1. Introduction to Geometry/Lessons/6.1.8. The Segment Addition Postulate.md,6. Geometry/6.1. Introduction to Geometry/Source/6.1.8. The Segment Addition Postulate,37,37,144
2172,PAL.6.2.1,6.2.1,Angles and Measures of Angles,6. Geometry,6.2. Angles,6. Geometry/6.2. Angles/Lessons/6.2.1. Angles and Measures of Angles.md,6. Geometry/6.2. Angles/Source/6.2.1. Angles and Measures of Angles,1,1,145
3981,PAL.6.2.2,6.2.2,Connecting Angles and Circles,6. Geometry,6.2. Angles,6. Geometry/6.2. Angles/Lessons/6.2.2. Connecting Angles and Circles.md,6. Geometry/6.2. Angles/Source/6.2.2. Connecting Angles and Circles,18,18,146
3980,PAL.6.2.3,6.2.3,Measuring Angles Using a Protractor,6. Geometry,6.2. Angles,6. Geometry/6.2. Angles/Lessons/6.2.3. Measuring Angles Using a Protractor.md,6. Geometry/6.2. Angles/Source/6.2.3. Measuring Angles Using a Protractor,8,8,147
1505,PAL.6.2.4,6.2.4,Sums of Angles,6. Geometry,6.2. Angles,6. Geometry/6.2. Angles/Lessons/6.2.4. Sums of Angles.md,6. Geometry/6.2. Angles/Source/6.2.4. Sums of Angles,9,9,148
1509,PAL.6.2.5,6.2.5,"Right, Straight, Full, and Null Angles",6. Geometry,6.2. Angles,"6. Geometry/6.2. Angles/Lessons/6.2.5. Right, Straight, Full, and Null Angles.md","6. Geometry/6.2. Angles/Source/6.2.5. Right, Straight, Full, and Null Angles",12,12,149
1510,PAL.6.2.6,6.2.6,"Acute, Obtuse, and Reflex Angles",6. Geometry,6.2. Angles,"6. Geometry/6.2. Angles/Lessons/6.2.6. Acute, Obtuse, and Reflex Angles.md","6. Geometry/6.2. Angles/Source/6.2.6. Acute, Obtuse, and Reflex Angles",13,13,150
3554,PAL.6.2.7,6.2.7,Congruent Angles,6. Geometry,6.2. Angles,6. Geometry/6.2. Angles/Lessons/6.2.7. Congruent Angles.md,6. Geometry/6.2. Angles/Source/6.2.7. Congruent Angles,35,35,151
1507,PAL.6.2.8,6.2.8,Vertical Angles,6. Geometry,6.2. Angles,6. Geometry/6.2. Angles/Lessons/6.2.8. Vertical Angles.md,6. Geometry/6.2. Angles/Source/6.2.8. Vertical Angles,36,36,152
1437,PAL.6.2.9,6.2.9,Solving Problems With Angles,6. Geometry,6.2. Angles,6. Geometry/6.2. Angles/Lessons/6.2.9. Solving Problems With Angles.md,6. Geometry/6.2. Angles/Source/6.2.9. Solving Problems With Angles,37,37,153
1639,PAL.6.3.1,6.3.1,Complementary Angles,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.1. Complementary Angles.md,6. Geometry/6.3. Advanced Angles/Source/6.3.1. Complementary Angles,39,39,154
6207,PAL.6.3.2,6.3.2,Non-Adjacent Complementary Angles,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.2. Non-Adjacent Complementary Angles.md,6. Geometry/6.3. Advanced Angles/Source/6.3.2. Non-Adjacent Complementary Angles,40,40,155
1511,PAL.6.3.3,6.3.3,Supplementary Angles,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.3. Supplementary Angles.md,6. Geometry/6.3. Advanced Angles/Source/6.3.3. Supplementary Angles,38,38,156
421,PAL.6.3.4,6.3.4,Corresponding Angles,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.4. Corresponding Angles.md,6. Geometry/6.3. Advanced Angles/Source/6.3.4. Corresponding Angles,38,38,157
4019,PAL.6.3.5,6.3.5,Alternate Angles,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.5. Alternate Angles.md,6. Geometry/6.3. Advanced Angles/Source/6.3.5. Alternate Angles,39,39,158
4104,PAL.6.3.6,6.3.6,Consecutive Angles,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.6. Consecutive Angles.md,6. Geometry/6.3. Advanced Angles/Source/6.3.6. Consecutive Angles,40,40,159
1512,PAL.6.3.7,6.3.7,Angle Criteria for Parallel Lines,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.7. Angle Criteria for Parallel Lines.md,6. Geometry/6.3. Advanced Angles/Source/6.3.7. Angle Criteria for Parallel Lines,41,41,160
1508,PAL.6.3.8,6.3.8,Angle Bisectors,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.8. Angle Bisectors.md,6. Geometry/6.3. Advanced Angles/Source/6.3.8. Angle Bisectors,39,39,161
521,PAL.6.3.9,6.3.9,Segment Bisectors and the Perpendicular Bisector Theorem,6. Geometry,6.3. Advanced Angles,6. Geometry/6.3. Advanced Angles/Lessons/6.3.9. Segment Bisectors and the Perpendicular Bisector Theorem.md,6. Geometry/6.3. Advanced Angles/Source/6.3.9. Segment Bisectors and the Perpendicular Bisector Theorem,37,37,162
496,PAL.6.4.1,6.4.1,Interior Angles of Triangles,6. Geometry,6.4. Triangles,6. Geometry/6.4. Triangles/Lessons/6.4.1. Interior Angles of Triangles.md,6. Geometry/6.4. Triangles/Source/6.4.1. Interior Angles of Triangles,36,36,163
1458,PAL.6.4.2,6.4.2,Exterior Angles of Triangles,6. Geometry,6.4. Triangles,6. Geometry/6.4. Triangles/Lessons/6.4.2. Exterior Angles of Triangles.md,6. Geometry/6.4. Triangles/Source/6.4.2. Exterior Angles of Triangles,39,39,164
3731,PAL.6.4.3,6.4.3,Problem Solving With Angles of Triangles,6. Geometry,6.4. Triangles,6. Geometry/6.4. Triangles/Lessons/6.4.3. Problem Solving With Angles of Triangles.md,6. Geometry/6.4. Triangles/Source/6.4.3. Problem Solving With Angles of Triangles,41,41,165
1601,PAL.6.4.4,6.4.4,Classifying Triangles,6. Geometry,6.4. Triangles,6. Geometry/6.4. Triangles/Lessons/6.4.4. Classifying Triangles.md,6. Geometry/6.4. Triangles/Source/6.4.4. Classifying Triangles,37,37,166
766,PAL.6.4.5,6.4.5,The Triangle Inequality,6. Geometry,6.4. Triangles,6. Geometry/6.4. Triangles/Lessons/6.4.5. The Triangle Inequality.md,6. Geometry/6.4. Triangles/Source/6.4.5. The Triangle Inequality,22,22,167
1403,PAL.6.4.6,6.4.6,The Isosceles Triangle Theorem,6. Geometry,6.4. Triangles,6. Geometry/6.4. Triangles/Lessons/6.4.6. The Isosceles Triangle Theorem.md,6. Geometry/6.4. Triangles/Source/6.4.6. The Isosceles Triangle Theorem,39,39,168
1644,PAL.6.4.7,6.4.7,Heights of Triangles,6. Geometry,6.4. Triangles,6. Geometry/6.4. Triangles/Lessons/6.4.7. Heights of Triangles.md,6. Geometry/6.4. Triangles/Source/6.4.7. Heights of Triangles,38,38,169
1317,PAL.6.5.1,6.5.1,Polygons,6. Geometry,6.5. Polygons,6. Geometry/6.5. Polygons/Lessons/6.5.1. Polygons.md,6. Geometry/6.5. Polygons/Source/6.5.1. Polygons,1,1,170
